NUMERO;OPERADOR
928003285;"SIN OPERADOR"
928003286;"SIN OPERADOR"
928003287;"SIN OPERADOR"
928003288;"SIN OPERADOR"
928003289;"SIN OPERADOR"
928003290;"SIN OPERADOR"
928003291;"SIN OPERADOR"
928003292;"SIN OPERADOR"
928003293;"SIN OPERADOR"
928003294;"SIN OPERADOR"
928003295;"SIN OPERADOR"
928003296;"SIN OPERADOR"
928003297;"SIN OPERADOR"
928003298;"SIN OPERADOR"
928003299;"SIN OPERADOR"
928003300;"SIN OPERADOR"
928003301;"SIN OPERADOR"
928003302;"SIN OPERADOR"
928003303;"TELEFONICA DE ESPAÑA, S.A.U."
928003304;"SIN OPERADOR"
928003305;"SIN OPERADOR"
928003306;"SIN OPERADOR"
928003307;"SIN OPERADOR"
928003308;"SIN OPERADOR"
928003309;"SIN OPERADOR"
928003310;"SIN OPERADOR"
928003311;"SIN OPERADOR"
928003312;"SIN OPERADOR"
928003313;"SIN OPERADOR"
928003314;"SIN OPERADOR"
928003315;"SIN OPERADOR"
928003316;"SIN OPERADOR"
928003317;"SIN OPERADOR"
928003318;"SIN OPERADOR"
928003319;"SIN OPERADOR"
928003320;"SIN OPERADOR"
928003321;"SIN OPERADOR"
928003322;"SIN OPERADOR"
928003323;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003324;"SIN OPERADOR"
928003325;"SIN OPERADOR"
928003326;"SIN OPERADOR"
928003327;"SIN OPERADOR"
928003328;"SIN OPERADOR"
928003329;"SIN OPERADOR"
928003330;"SIN OPERADOR"
928003331;"SIN OPERADOR"
928003332;"SIN OPERADOR"
928003333;"SIN OPERADOR"
928003334;"SIN OPERADOR"
928003335;"SIN OPERADOR"
928003336;"SIN OPERADOR"
928003337;"SIN OPERADOR"
928003338;"SIN OPERADOR"
928003339;"SIN OPERADOR"
928003340;"AUNA Telecomunicaciones S.A.U."
928003341;"SIN OPERADOR"
928003342;"SIN OPERADOR"
928003343;"SIN OPERADOR"
928003344;"AUNA Telecomunicaciones S.A.U."
928003345;"SIN OPERADOR"
928003346;"SIN OPERADOR"
928003347;"SIN OPERADOR"
928003348;"SIN OPERADOR"
928003349;"SIN OPERADOR"
928003350;"SIN OPERADOR"
928003351;"SIN OPERADOR"
928003352;"SIN OPERADOR"
928003353;"SIN OPERADOR"
928003354;"SIN OPERADOR"
928003355;"SIN OPERADOR"
928003356;"SIN OPERADOR"
928003357;"SIN OPERADOR"
928003358;"AUNA Telecomunicaciones S.A.U."
928003359;"AUNA Telecomunicaciones S.A.U."
928003360;"SIN OPERADOR"
928003361;"AUNA Telecomunicaciones S.A.U."
928003362;"SIN OPERADOR"
928003363;"SIN OPERADOR"
928003364;"SIN OPERADOR"
928003365;"SIN OPERADOR"
928003366;"SIN OPERADOR"
928003367;"AUNA Telecomunicaciones S.A.U."
928003368;"SIN OPERADOR"
928003369;"SIN OPERADOR"
928003370;"SIN OPERADOR"
928003371;"SIN OPERADOR"
928003372;"SIN OPERADOR"
928003373;"SIN OPERADOR"
928003374;"SIN OPERADOR"
928003375;"SIN OPERADOR"
928003376;"AUNA Telecomunicaciones S.A.U."
928003377;"SIN OPERADOR"
928003378;"SIN OPERADOR"
928003379;"SIN OPERADOR"
928003380;"SIN OPERADOR"
928003381;"SIN OPERADOR"
928003382;"SIN OPERADOR"
928003383;"SIN OPERADOR"
928003384;"SIN OPERADOR"
928003385;"SIN OPERADOR"
928003386;"SIN OPERADOR"
928003387;"AUNA Telecomunicaciones S.A.U."
928003388;"SIN OPERADOR"
928003389;"SIN OPERADOR"
928003390;"SIN OPERADOR"
928003391;"AUNA Telecomunicaciones S.A.U."
928003392;"SIN OPERADOR"
928003393;"SIN OPERADOR"
928003394;"AUNA Telecomunicaciones S.A.U."
928003395;"SIN OPERADOR"
928003396;"SIN OPERADOR"
928003397;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003398;"SIN OPERADOR"
928003399;"SIN OPERADOR"
928003400;"SIN OPERADOR"
928003401;"SIN OPERADOR"
928003402;"SIN OPERADOR"
928003403;"SIN OPERADOR"
928003404;"SIN OPERADOR"
928003405;"SIN OPERADOR"
928003406;"SIN OPERADOR"
928003407;"AUNA Telecomunicaciones S.A.U."
928003408;"SIN OPERADOR"
928003409;"SIN OPERADOR"
928003410;"SIN OPERADOR"
928003411;"SIN OPERADOR"
928003412;"SIN OPERADOR"
928003413;"SIN OPERADOR"
928003414;"SIN OPERADOR"
928003415;"SIN OPERADOR"
928003416;"SIN OPERADOR"
928003417;"SIN OPERADOR"
928003418;"AUNA Telecomunicaciones S.A.U."
928003419;"SIN OPERADOR"
928003420;"SIN OPERADOR"
928003421;"SIN OPERADOR"
928003422;"SIN OPERADOR"
928003423;"SIN OPERADOR"
928003424;"SIN OPERADOR"
928003425;"AUNA Telecomunicaciones S.A.U."
928003426;"SIN OPERADOR"
928003427;"SIN OPERADOR"
928003428;"SIN OPERADOR"
928003429;"SIN OPERADOR"
928003430;"SIN OPERADOR"
928003431;"SIN OPERADOR"
928003432;"SIN OPERADOR"
928003433;"SIN OPERADOR"
928003434;"SIN OPERADOR"
928003435;"SIN OPERADOR"
928003436;"SIN OPERADOR"
928003437;"SIN OPERADOR"
928003438;"SIN OPERADOR"
928003439;"SIN OPERADOR"
928003440;"SIN OPERADOR"
928003441;"SIN OPERADOR"
928003442;"SIN OPERADOR"
928003443;"SIN OPERADOR"
928003444;"SIN OPERADOR"
928003445;"SIN OPERADOR"
928003446;"SIN OPERADOR"
928003447;"SIN OPERADOR"
928003448;"SIN OPERADOR"
928003449;"SIN OPERADOR"
928003450;"AUNA Telecomunicaciones S.A.U."
928003451;"SIN OPERADOR"
928003452;"SIN OPERADOR"
928003453;"SIN OPERADOR"
928003454;"SIN OPERADOR"
928003455;"SIN OPERADOR"
928003456;"SIN OPERADOR"
928003457;"SIN OPERADOR"
928003458;"SIN OPERADOR"
928003459;"SIN OPERADOR"
928003460;"SIN OPERADOR"
928003461;"SIN OPERADOR"
928003462;"SIN OPERADOR"
928003463;"SIN OPERADOR"
928003464;"AUNA Telecomunicaciones S.A.U."
928003465;"SIN OPERADOR"
928003466;"SIN OPERADOR"
928003467;"AUNA Telecomunicaciones S.A.U."
928003468;"SIN OPERADOR"
928003469;"SIN OPERADOR"
928003470;"SIN OPERADOR"
928003471;"SIN OPERADOR"
928003472;"SIN OPERADOR"
928003473;"SIN OPERADOR"
928003474;"SIN OPERADOR"
928003475;"SIN OPERADOR"
928003476;"SIN OPERADOR"
928003477;"SIN OPERADOR"
928003478;"SIN OPERADOR"
928003479;"SIN OPERADOR"
928003480;"SIN OPERADOR"
928003481;"SIN OPERADOR"
928003482;"SIN OPERADOR"
928003483;"SIN OPERADOR"
928003484;"SIN OPERADOR"
928003485;"SIN OPERADOR"
928003486;"SIN OPERADOR"
928003487;"SIN OPERADOR"
928003488;"SIN OPERADOR"
928003489;"SIN OPERADOR"
928003490;"SIN OPERADOR"
928003491;"SIN OPERADOR"
928003492;"SIN OPERADOR"
928003493;"SIN OPERADOR"
928003494;"SIN OPERADOR"
928003495;"SIN OPERADOR"
928003496;"SIN OPERADOR"
928003497;"SIN OPERADOR"
928003498;"SIN OPERADOR"
928003499;"SIN OPERADOR"
928003500;"SIN OPERADOR"
928003501;"SIN OPERADOR"
928003502;"SIN OPERADOR"
928003503;"SIN OPERADOR"
928003504;"SIN OPERADOR"
928003505;"SIN OPERADOR"
928003506;"SIN OPERADOR"
928003507;"SIN OPERADOR"
928003508;"SIN OPERADOR"
928003509;"SIN OPERADOR"
928003510;"SIN OPERADOR"
928003511;"SIN OPERADOR"
928003512;"SIN OPERADOR"
928003513;"SIN OPERADOR"
928003514;"SIN OPERADOR"
928003515;"SIN OPERADOR"
928003516;"SIN OPERADOR"
928003517;"SIN OPERADOR"
928003518;"SIN OPERADOR"
928003519;"SIN OPERADOR"
928003520;"SIN OPERADOR"
928003521;"SIN OPERADOR"
928003522;"SIN OPERADOR"
928003523;"SIN OPERADOR"
928003524;"SIN OPERADOR"
928003525;"SIN OPERADOR"
928003526;"SIN OPERADOR"
928003527;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003528;"SIN OPERADOR"
928003529;"SIN OPERADOR"
928003530;"SIN OPERADOR"
928003531;"SIN OPERADOR"
928003532;"SIN OPERADOR"
928003533;"SIN OPERADOR"
928003534;"SIN OPERADOR"
928003535;"SIN OPERADOR"
928003536;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003537;"SIN OPERADOR"
928003538;"SIN OPERADOR"
928003539;"SIN OPERADOR"
928003540;"SIN OPERADOR"
928003541;"SIN OPERADOR"
928003542;"SIN OPERADOR"
928003543;"SIN OPERADOR"
928003544;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003545;"SIN OPERADOR"
928003546;"SIN OPERADOR"
928003547;"SIN OPERADOR"
928003548;"SIN OPERADOR"
928003549;"SIN OPERADOR"
928003550;"SIN OPERADOR"
928003551;"SIN OPERADOR"
928003552;"SIN OPERADOR"
928003553;"SIN OPERADOR"
928003554;"SIN OPERADOR"
928003555;"SIN OPERADOR"
928003556;"SIN OPERADOR"
928003557;"SIN OPERADOR"
928003558;"SIN OPERADOR"
928003559;"SIN OPERADOR"
928003560;"SIN OPERADOR"
928003561;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003562;"SIN OPERADOR"
928003563;"SIN OPERADOR"
928003564;"SIN OPERADOR"
928003565;"SIN OPERADOR"
928003566;"SIN OPERADOR"
928003567;"SIN OPERADOR"
928003568;"SIN OPERADOR"
928003569;"SIN OPERADOR"
928003570;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003571;"SIN OPERADOR"
928003572;"SIN OPERADOR"
928003573;"SIN OPERADOR"
928003574;"SIN OPERADOR"
928003575;"SIN OPERADOR"
928003576;"SIN OPERADOR"
928003577;"SIN OPERADOR"
928003578;"SIN OPERADOR"
928003579;"SIN OPERADOR"
928003580;"SIN OPERADOR"
928003581;"SIN OPERADOR"
928003582;"SIN OPERADOR"
928003583;"SIN OPERADOR"
928003584;"SIN OPERADOR"
928003585;"SIN OPERADOR"
928003586;"SIN OPERADOR"
928003587;"SIN OPERADOR"
928003588;"SIN OPERADOR"
928003589;"SIN OPERADOR"
928003590;"SIN OPERADOR"
928003591;"SIN OPERADOR"
928003592;"SIN OPERADOR"
928003593;"SIN OPERADOR"
928003594;"SIN OPERADOR"
928003595;"SIN OPERADOR"
928003596;"SIN OPERADOR"
928003597;"SIN OPERADOR"
928003598;"SIN OPERADOR"
928003599;"SIN OPERADOR"
928003600;"SIN OPERADOR"
928003601;"SIN OPERADOR"
928003602;"SIN OPERADOR"
928003603;"SIN OPERADOR"
928003604;"SIN OPERADOR"
928003605;"SIN OPERADOR"
928003606;"SIN OPERADOR"
928003607;"SIN OPERADOR"
928003608;"SIN OPERADOR"
928003609;"SIN OPERADOR"
928003610;"SIN OPERADOR"
928003611;"SIN OPERADOR"
928003612;"SIN OPERADOR"
928003613;"SIN OPERADOR"
928003614;"SIN OPERADOR"
928003615;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003616;"SIN OPERADOR"
928003617;"SIN OPERADOR"
928003618;"SIN OPERADOR"
928003619;"SIN OPERADOR"
928003620;"SIN OPERADOR"
928003621;"SIN OPERADOR"
928003622;"SIN OPERADOR"
928003623;"SIN OPERADOR"
928003624;"SIN OPERADOR"
928003625;"SIN OPERADOR"
928003626;"SIN OPERADOR"
928003627;"SIN OPERADOR"
928003628;"SIN OPERADOR"
928003629;"SIN OPERADOR"
928003630;"SIN OPERADOR"
928003631;"SIN OPERADOR"
928003632;"SIN OPERADOR"
928003633;"SIN OPERADOR"
928003634;"SIN OPERADOR"
928003635;"SIN OPERADOR"
928003636;"SIN OPERADOR"
928003637;"SIN OPERADOR"
928003638;"SIN OPERADOR"
928003639;"SIN OPERADOR"
928003640;"SIN OPERADOR"
928003641;"SIN OPERADOR"
928003642;"SIN OPERADOR"
928003643;"SIN OPERADOR"
928003644;"SIN OPERADOR"
928003645;"SIN OPERADOR"
928003646;"SIN OPERADOR"
928003647;"SIN OPERADOR"
928003648;"SIN OPERADOR"
928003649;"SIN OPERADOR"
928003650;"SIN OPERADOR"
928003651;"SIN OPERADOR"
928003652;"SIN OPERADOR"
928003653;"SIN OPERADOR"
928003654;"SIN OPERADOR"
928003655;"SIN OPERADOR"
928003656;"SIN OPERADOR"
928003657;"SIN OPERADOR"
928003658;"SIN OPERADOR"
928003659;"SIN OPERADOR"
928003660;"SIN OPERADOR"
928003661;"SIN OPERADOR"
928003662;"SIN OPERADOR"
928003663;"SIN OPERADOR"
928003664;"SIN OPERADOR"
928003665;"SIN OPERADOR"
928003666;"SIN OPERADOR"
928003667;"SIN OPERADOR"
928003668;"SIN OPERADOR"
928003669;"SIN OPERADOR"
928003670;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003671;"SIN OPERADOR"
928003672;"SIN OPERADOR"
928003673;"SIN OPERADOR"
928003674;"SIN OPERADOR"
928003675;"SIN OPERADOR"
928003676;"SIN OPERADOR"
928003677;"SIN OPERADOR"
928003678;"SIN OPERADOR"
928003679;"SIN OPERADOR"
928003680;"SIN OPERADOR"
928003681;"SIN OPERADOR"
928003682;"SIN OPERADOR"
928003683;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003684;"SIN OPERADOR"
928003685;"SIN OPERADOR"
928003686;"SIN OPERADOR"
928003687;"SIN OPERADOR"
928003688;"SIN OPERADOR"
928003689;"SIN OPERADOR"
928003690;"SIN OPERADOR"
928003691;"SIN OPERADOR"
928003692;"SIN OPERADOR"
928003693;"SIN OPERADOR"
928003694;"SIN OPERADOR"
928003695;"SIN OPERADOR"
928003696;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928003697;"SIN OPERADOR"
928003698;"SIN OPERADOR"
928003699;"SIN OPERADOR"
928003700;"SIN OPERADOR"
928003701;"SIN OPERADOR"
928003702;"SIN OPERADOR"
928003703;"SIN OPERADOR"
928003704;"SIN OPERADOR"
928003705;"SIN OPERADOR"
928003706;"SIN OPERADOR"
928003707;"SIN OPERADOR"
928003708;"SIN OPERADOR"
928003709;"SIN OPERADOR"
928003710;"SIN OPERADOR"
928003711;"SIN OPERADOR"
928003712;"SIN OPERADOR"
928003713;"SIN OPERADOR"
928003714;"SIN OPERADOR"
928003715;"SIN OPERADOR"
928003716;"SIN OPERADOR"
928003717;"SIN OPERADOR"
928003718;"SIN OPERADOR"
928003719;"SIN OPERADOR"
928003720;"SIN OPERADOR"
928003721;"AUNA Telecomunicaciones S.A.U."
928003722;"SIN OPERADOR"
928003723;"SIN OPERADOR"
928003724;"SIN OPERADOR"
928003725;"SIN OPERADOR"
928003726;"SIN OPERADOR"
928003727;"SIN OPERADOR"
928003728;"SIN OPERADOR"
928003729;"SIN OPERADOR"
928003730;"AUNA Telecomunicaciones S.A.U."
928003731;"SIN OPERADOR"
928003732;"AUNA Telecomunicaciones S.A.U."
928003733;"SIN OPERADOR"
928003734;"SIN OPERADOR"
928003735;"SIN OPERADOR"
928003736;"SIN OPERADOR"
928003737;"SIN OPERADOR"
928003738;"SIN OPERADOR"
928003739;"SIN OPERADOR"
928003740;"SIN OPERADOR"
928003741;"SIN OPERADOR"
928003742;"SIN OPERADOR"
928003743;"SIN OPERADOR"
928003744;"SIN OPERADOR"
928003745;"SIN OPERADOR"
928003746;"SIN OPERADOR"
928003747;"SIN OPERADOR"
928003748;"AUNA Telecomunicaciones S.A.U."
928003749;"AUNA Telecomunicaciones S.A.U."
928003750;"SIN OPERADOR"
928003751;"SIN OPERADOR"
928003752;"SIN OPERADOR"
928003753;"SIN OPERADOR"
928003754;"AUNA Telecomunicaciones S.A.U."
928003755;"SIN OPERADOR"
928003756;"SIN OPERADOR"
928003757;"SIN OPERADOR"
928003758;"SIN OPERADOR"
928003759;"SIN OPERADOR"
928003760;"SIN OPERADOR"
928003761;"SIN OPERADOR"
928003762;"SIN OPERADOR"
928003763;"SIN OPERADOR"
928003764;"SIN OPERADOR"
928003765;"SIN OPERADOR"
928003766;"SIN OPERADOR"
928003767;"SIN OPERADOR"
928003768;"SIN OPERADOR"
928003769;"SIN OPERADOR"
928003770;"SIN OPERADOR"
928003771;"SIN OPERADOR"
928003772;"SIN OPERADOR"
928003773;"SIN OPERADOR"
928003774;"SIN OPERADOR"
928003775;"SIN OPERADOR"
928003776;"SIN OPERADOR"
928003777;"SIN OPERADOR"
928003778;"SIN OPERADOR"
928003779;"SIN OPERADOR"
928003780;"SIN OPERADOR"
928003781;"SIN OPERADOR"
928003782;"SIN OPERADOR"
928003783;"SIN OPERADOR"
928003784;"SIN OPERADOR"
928003785;"SIN OPERADOR"
928003786;"SIN OPERADOR"
928003787;"SIN OPERADOR"
928003788;"SIN OPERADOR"
928003789;"SIN OPERADOR"
928003790;"SIN OPERADOR"
928003791;"SIN OPERADOR"
928003792;"SIN OPERADOR"
928003793;"SIN OPERADOR"
928003794;"SIN OPERADOR"
928003795;"SIN OPERADOR"
928003796;"SIN OPERADOR"
928003797;"SIN OPERADOR"
928003798;"SIN OPERADOR"
928003799;"SIN OPERADOR"
928003800;"SIN OPERADOR"
928003801;"SIN OPERADOR"
928003802;"SIN OPERADOR"
928003803;"SIN OPERADOR"
928003804;"SIN OPERADOR"
928003805;"SIN OPERADOR"
928003806;"SIN OPERADOR"
928003807;"SIN OPERADOR"
928003808;"SIN OPERADOR"
928003809;"SIN OPERADOR"
928003810;"AUNA Telecomunicaciones S.A.U."
928003811;"SIN OPERADOR"
928003812;"SIN OPERADOR"
928003813;"SIN OPERADOR"
928003814;"AUNA Telecomunicaciones S.A.U."
928003815;"SIN OPERADOR"
928003816;"AUNA Telecomunicaciones S.A.U."
928003817;"SIN OPERADOR"
928003818;"SIN OPERADOR"
928003819;"SIN OPERADOR"
928003820;"SIN OPERADOR"
928003821;"SIN OPERADOR"
928003822;"SIN OPERADOR"
928003823;"SIN OPERADOR"
928003824;"AUNA Telecomunicaciones S.A.U."
928003825;"SIN OPERADOR"
928003826;"SIN OPERADOR"
928003827;"SIN OPERADOR"
928003828;"SIN OPERADOR"
928003829;"SIN OPERADOR"
928003830;"SIN OPERADOR"
928003831;"SIN OPERADOR"
928003832;"SIN OPERADOR"
928003833;"SIN OPERADOR"
928003834;"SIN OPERADOR"
928003835;"SIN OPERADOR"
928003836;"SIN OPERADOR"
928003837;"SIN OPERADOR"
928003838;"SIN OPERADOR"
928003839;"AUNA Telecomunicaciones S.A.U."
928003840;"SIN OPERADOR"
928003841;"SIN OPERADOR"
928003842;"SIN OPERADOR"
928003843;"SIN OPERADOR"
928003844;"SIN OPERADOR"
928003845;"SIN OPERADOR"
928003846;"SIN OPERADOR"
928003847;"SIN OPERADOR"
928003848;"SIN OPERADOR"
928003849;"SIN OPERADOR"
928003850;"SIN OPERADOR"
928003851;"SIN OPERADOR"
928003852;"SIN OPERADOR"
928003853;"SIN OPERADOR"
928003854;"SIN OPERADOR"
928003855;"AUNA Telecomunicaciones S.A.U."
928003856;"SIN OPERADOR"
928003857;"SIN OPERADOR"
928003858;"SIN OPERADOR"
928003859;"SIN OPERADOR"
928003860;"SIN OPERADOR"
928003861;"SIN OPERADOR"
928003862;"SIN OPERADOR"
928003863;"SIN OPERADOR"
928003864;"SIN OPERADOR"
928003865;"SIN OPERADOR"
928003866;"SIN OPERADOR"
928003867;"SIN OPERADOR"
928003868;"SIN OPERADOR"
928003869;"SIN OPERADOR"
928003870;"SIN OPERADOR"
928003871;"SIN OPERADOR"
928003872;"SIN OPERADOR"
928003873;"SIN OPERADOR"
928003874;"SIN OPERADOR"
928003875;"SIN OPERADOR"
928003876;"SIN OPERADOR"
928003877;"SIN OPERADOR"
928003878;"SIN OPERADOR"
928003879;"SIN OPERADOR"
928003880;"SIN OPERADOR"
928003881;"SIN OPERADOR"
928003882;"SIN OPERADOR"
928003883;"SIN OPERADOR"
928003884;"SIN OPERADOR"
928003885;"SIN OPERADOR"
928003886;"SIN OPERADOR"
928003887;"SIN OPERADOR"
928003888;"SIN OPERADOR"
928003889;"AUNA Telecomunicaciones S.A.U."
928003890;"SIN OPERADOR"
928003891;"SIN OPERADOR"
928003892;"SIN OPERADOR"
928003893;"SIN OPERADOR"
928003894;"SIN OPERADOR"
928003895;"SIN OPERADOR"
928003896;"SIN OPERADOR"
928003897;"SIN OPERADOR"
928003898;"SIN OPERADOR"
928003899;"SIN OPERADOR"
928003900;"SIN OPERADOR"
928003901;"SIN OPERADOR"
928003902;"SIN OPERADOR"
928003903;"SIN OPERADOR"
928003904;"SIN OPERADOR"
928003905;"SIN OPERADOR"
928003906;"SIN OPERADOR"
928003907;"SIN OPERADOR"
928003908;"SIN OPERADOR"
928003909;"SIN OPERADOR"
928003910;"AUNA Telecomunicaciones S.A.U."
928003911;"SIN OPERADOR"
928003912;"SIN OPERADOR"
928003913;"SIN OPERADOR"
928003914;"SIN OPERADOR"
928003915;"SIN OPERADOR"
928003916;"SIN OPERADOR"
928003917;"AUNA Telecomunicaciones S.A.U."
928003918;"SIN OPERADOR"
928003919;"AUNA Telecomunicaciones S.A.U."
928003920;"SIN OPERADOR"
928003921;"SIN OPERADOR"
928003922;"SIN OPERADOR"
928003923;"SIN OPERADOR"
928003924;"SIN OPERADOR"
928003925;"SIN OPERADOR"
928003926;"SIN OPERADOR"
928003927;"SIN OPERADOR"
928003928;"SIN OPERADOR"
928003929;"SIN OPERADOR"
928003930;"SIN OPERADOR"
928003931;"SIN OPERADOR"
928003932;"SIN OPERADOR"
928003933;"SIN OPERADOR"
928003934;"SIN OPERADOR"
928003935;"SIN OPERADOR"
928003936;"AUNA Telecomunicaciones S.A.U."
928003937;"SIN OPERADOR"
928003938;"SIN OPERADOR"
928003939;"SIN OPERADOR"
928003940;"SIN OPERADOR"
928003941;"SIN OPERADOR"
928003942;"SIN OPERADOR"
928003943;"SIN OPERADOR"
928003944;"SIN OPERADOR"
928003945;"SIN OPERADOR"
928003946;"SIN OPERADOR"
928003947;"SIN OPERADOR"
928003948;"SIN OPERADOR"
928003949;"SIN OPERADOR"
928003950;"AUNA Telecomunicaciones S.A.U."
928003951;"SIN OPERADOR"
928003952;"SIN OPERADOR"
928003953;"SIN OPERADOR"
928003954;"SIN OPERADOR"
928003955;"SIN OPERADOR"
928003956;"SIN OPERADOR"
928003957;"SIN OPERADOR"
928003958;"SIN OPERADOR"
928003959;"SIN OPERADOR"
928003960;"AUNA Telecomunicaciones S.A.U."
928003961;"SIN OPERADOR"
928003962;"SIN OPERADOR"
928003963;"SIN OPERADOR"
928003964;"SIN OPERADOR"
928003965;"SIN OPERADOR"
928003966;"SIN OPERADOR"
928003967;"SIN OPERADOR"
928003968;"SIN OPERADOR"
928003969;"SIN OPERADOR"
928003970;"SIN OPERADOR"
928003971;"SIN OPERADOR"
928003972;"SIN OPERADOR"
928003973;"SIN OPERADOR"
928003974;"SIN OPERADOR"
928003975;"SIN OPERADOR"
928003976;"SIN OPERADOR"
928003977;"SIN OPERADOR"
928003978;"SIN OPERADOR"
928003979;"SIN OPERADOR"
928003980;"SIN OPERADOR"
928003981;"SIN OPERADOR"
928003982;"SIN OPERADOR"
928003983;"SIN OPERADOR"
928003984;"SIN OPERADOR"
928003985;"SIN OPERADOR"
928003986;"SIN OPERADOR"
928003987;"SIN OPERADOR"
928003988;"SIN OPERADOR"
928003989;"SIN OPERADOR"
928003990;"SIN OPERADOR"
928003991;"SIN OPERADOR"
928003992;"SIN OPERADOR"
928003993;"SIN OPERADOR"
928003994;"SIN OPERADOR"
928003995;"SIN OPERADOR"
928003996;"SIN OPERADOR"
928003997;"SIN OPERADOR"
928003998;"SIN OPERADOR"
928003999;"SIN OPERADOR"
928004000;"SIN OPERADOR"
928004001;"SIN OPERADOR"
928004002;"SIN OPERADOR"
928004003;"SIN OPERADOR"
928004004;"SIN OPERADOR"
928004005;"SIN OPERADOR"
928004006;"SIN OPERADOR"
928004007;"SIN OPERADOR"
928004008;"SIN OPERADOR"
928004009;"SIN OPERADOR"
928004010;"SIN OPERADOR"
928004011;"SIN OPERADOR"
928004012;"SIN OPERADOR"
928004013;"SIN OPERADOR"
928004014;"SIN OPERADOR"
928004015;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928004016;"SIN OPERADOR"
928004017;"SIN OPERADOR"
928004018;"SIN OPERADOR"
928004019;"SIN OPERADOR"
928004020;"SIN OPERADOR"
928004021;"SIN OPERADOR"
928004022;"SIN OPERADOR"
928004023;"SIN OPERADOR"
928004024;"SIN OPERADOR"
928004025;"SIN OPERADOR"
928004026;"SIN OPERADOR"
928004027;"SIN OPERADOR"
928004028;"SIN OPERADOR"
928004029;"SIN OPERADOR"
928004030;"SIN OPERADOR"
928004031;"SIN OPERADOR"
928004032;"SIN OPERADOR"
928004033;"SIN OPERADOR"
928004034;"SIN OPERADOR"
928004035;"SIN OPERADOR"
928004036;"SIN OPERADOR"
928004037;"SIN OPERADOR"
928004038;"SIN OPERADOR"
928004039;"SIN OPERADOR"
928004040;"SIN OPERADOR"
928004041;"SIN OPERADOR"
928004042;"SIN OPERADOR"
928004043;"SIN OPERADOR"
928004044;"SIN OPERADOR"
928004045;"SIN OPERADOR"
928004046;"SIN OPERADOR"
928004047;"SIN OPERADOR"
928004048;"SIN OPERADOR"
928004049;"SIN OPERADOR"
928004050;"SIN OPERADOR"
928004051;"SIN OPERADOR"
928004052;"SIN OPERADOR"
928004053;"SIN OPERADOR"
928004054;"SIN OPERADOR"
928004055;"SIN OPERADOR"
928004056;"SIN OPERADOR"
928004057;"SIN OPERADOR"
928004058;"SIN OPERADOR"
928004059;"SIN OPERADOR"
928004060;"SIN OPERADOR"
928004061;"SIN OPERADOR"
928004062;"SIN OPERADOR"
928004063;"SIN OPERADOR"
928004064;"SIN OPERADOR"
928004065;"SIN OPERADOR"
928004066;"SIN OPERADOR"
928004067;"SIN OPERADOR"
928004068;"SIN OPERADOR"
928004069;"SIN OPERADOR"
928004070;"SIN OPERADOR"
928004071;"SIN OPERADOR"
928004072;"SIN OPERADOR"
928004073;"SIN OPERADOR"
928004074;"SIN OPERADOR"
928004075;"SIN OPERADOR"
928004076;"SIN OPERADOR"
928004077;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928004078;"SIN OPERADOR"
928004079;"SIN OPERADOR"
928004080;"SIN OPERADOR"
928004081;"SIN OPERADOR"
928004082;"SIN OPERADOR"
928004083;"SIN OPERADOR"
928004084;"SIN OPERADOR"
928004085;"SIN OPERADOR"
928004086;"SIN OPERADOR"
928004087;"SIN OPERADOR"
928004088;"SIN OPERADOR"
928004089;"SIN OPERADOR"
928004090;"SIN OPERADOR"
928004091;"SIN OPERADOR"
928004092;"SIN OPERADOR"
928004093;"SIN OPERADOR"
928004094;"SIN OPERADOR"
928004095;"SIN OPERADOR"
928004096;"SIN OPERADOR"
928004097;"SIN OPERADOR"
928004098;"SIN OPERADOR"
928004099;"SIN OPERADOR"
928004100;"SIN OPERADOR"
928004101;"SIN OPERADOR"
928004102;"SIN OPERADOR"
928004103;"SIN OPERADOR"
928004104;"SIN OPERADOR"
928004105;"SIN OPERADOR"
928004106;"SIN OPERADOR"
928004107;"SIN OPERADOR"
928004108;"SIN OPERADOR"
928004109;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928004110;"SIN OPERADOR"
928004111;"SIN OPERADOR"
928004112;"SIN OPERADOR"
928004113;"SIN OPERADOR"
928004114;"SIN OPERADOR"
928004115;"SIN OPERADOR"
